,id,listing,district,area,address,xiaoqu,sqm,room,lvgroom,year,renovation,floor,direction,price,lat,lng,postal,station_1,station_2,dist_1,dist_2
11156,shxvz000021168,"华沁家园,主卧朝南,小区中心位置,采光充足,位置安静",徐汇,长桥,龙吴路1343弄,华沁家园,123,2,2.0,2011.0,2.0,middle,S,8300,31.138335,121.450726,,莘庄,莲花路,5200.0,5300.0
11157,shxvz000021183,"永康路142弄,位置安静,房型正气,简约风格,配套成熟",徐汇,淮海南,永康路142弄,永康路142弄,134,3,2.0,1937.0,3.0,low,S,36000,31.2104035,121.4566654,,星中路,紫藤路,400.0,3400.0
11158,shxvz000021221,"太原邸,南北通透,小区中心位置,得房率高,欧式风格",徐汇,淮海北,太原路289弄,太原邸,178,3,2.0,2007.0,3.0,high,NS,27000,31.203307,121.455845,,春申路,莘庄,2000.0,4000.0
11159,shxvz000019511,"岳阳大楼,小户型,繁华地段,采光充足,一门关",徐汇,淮海南,岳阳路221号,岳阳大楼,37,1,1.0,1986.0,3.0,high,E,6900,31.203714,121.452759,,春申路,银都路,2600.0,3700.0
11160,shxvz000019571,"锦馨苑(古井路38弄),两房朝南,一梯两户,位置安静,房型正气",徐汇,田林,古井路38弄,锦馨苑(古井路38弄),122,3,2.0,2004.0,3.0,middle,NS,11000,31.188822,121.4174005,200336.0,莘庄,莲花路,5700.0,5700.0
11161,shxvz000019590,"日晖六村,小户型,位置安静,拎包入住,价格可谈",徐汇,大木桥,日晖六村,日晖六村,30,1,0.0,1958.0,2.0,high,S,3800,31.195289,121.461126,200032.0,北桥,东川路,2400.0,3800.0
11162,shxvz000019598,"长桥一村,主卧朝南,小区入口附近,拎包入住,视野好",徐汇,长桥,长桥一村,长桥一村,29,1,0.0,1983.0,3.0,high,S,3800,31.136528,121.437581,,龙柏新村,上海动物园,2100.0,3200.0
11164,shxvz000019738,"振兴小区(东安路240弄),主卧朝南,靠近地铁口,采光充足,不靠近马路",徐汇,大木桥,东安路240弄,振兴小区(东安路240弄),41,1,1.0,1986.0,3.0,high,S,4500,31.1926197,121.4536573,200000.0,龙溪路,水城路,1200.0,2800.0
11165,shxvz000019763,"长桥一村,主卧朝南,小区中心位置,采光充足,房型正气",徐汇,长桥,长桥一村,长桥一村,42,1,1.0,1983.0,3.0,middle,S,3700,31.136528,121.437581,,长寿路,武宁路,700.0,3200.0
11166,shxvz000019805,"梅陇五村,靠近花园,得房率高,位置安静,房型正气",徐汇,梅陇,梅陇五村,梅陇五村,72,2,1.0,1992.0,3.0,low,S,5000,31.1347139,121.422597,,春申路,银都路,4600.0,4800.0
11167,shxvz000019818,"田林三村,主卧朝南,大平层,小区中心位置,采光充足",徐汇,田林,田林三村,田林三村,33,1,1.0,1985.0,2.0,high,S,3700,31.171319,121.422552,,春申路,莘庄,1000.0,4600.0
11168,shxvz000019855,"园南一村,小户型,一梯两户,繁华地段,采光充足",徐汇,长桥,园南一村,园南一村,35,1,1.0,1988.0,2.0,high,S,3300,31.140641,121.439853,,闵行开发区,颛桥,6100.0,7500.0
11169,shxvz000019856,"东方巴黎,大两房,采光充足,欧式风格,得房率高",徐汇,淮海南,南昌路555号,东方巴黎,105,2,2.0,2000.0,4.0,high,W,20000,31.21449,121.457939,,昌平路,武宁路,1400.0,3300.0
11170,shxvz000019857,"梅陇十村(徐汇锦梅苑),主卧朝南,位置安静,房型正气,配套成熟",徐汇,梅陇,梅陇十村,梅陇十村(徐汇锦梅苑),55,2,1.0,1996.0,3.0,middle,S,5000,31.130239000000003,121.424326,,江月路,浦江镇,3200.0,4200.0
11171,shxvz000019861,"电影华苑,主卧朝南,繁华地段,卫生间全明,靠近地铁口",徐汇,万体馆,零陵路751弄,电影华苑,69,1,2.0,2008.0,3.0,low,SW,9500,31.1843773,121.441864,200000.0,银都路,莘庄,1500.0,7200.0
11173,shxvz000019890,"瑞金南苑,主卧朝南,独立电梯,小区中心位置,房型正气",徐汇,大木桥,瑞金南路458弄,瑞金南苑,110,2,2.0,2003.0,3.0,low,S,14000,31.199068,121.467972,200032.0,春申路,莘庄,2300.0,3000.0
11174,shxvz000019908,"长丰坊(桂林西街47弄),主卧朝南,一梯两户,繁华地段,采光充足",徐汇,康健,桂林西街47弄,长丰坊(桂林西街47弄),58,2,1.0,1991.0,2.0,low,E,5000,31.154278,121.416794,200233.0,龙柏新村,紫藤路,800.0,1200.0
11176,shxvz000019970,"公安大楼(吴兴路270弄),主卧朝南,靠近地铁口,拎包入住,中式风格",徐汇,淮海南,吴兴路270弄,公安大楼(吴兴路270弄),56,1,1.0,1992.0,3.0,low,SE,7500,31.199188,121.444567,200085.0,江苏路,武宁路,1000.0,3700.0
11177,shxvz000019974,"汇成五村,主卧朝南,一梯两户,小区中心位置,中式风格",徐汇,长桥,汇成五村,汇成五村,42,1,1.0,1994.0,1.0,low,S,3500,31.142727,121.435237,,春申路,莘庄,1400.0,4700.0
11178,shxvz000020003,"光华园,主卧朝南,带采光天井,小区中心位置,中式风格",徐汇,长桥,老沪闵路790弄,光华园,73,2,1.0,1996.0,2.0,low,S,5500,31.139437,121.430995,200237.0,紫藤路,龙柏新村,400.0,1000.0
11179,shxvz000020007,"华滨家园,主卧朝南,小区中心位置,采光充足,位置安静",徐汇,长桥,龙吴路1323弄,华滨家园,88,2,1.0,2012.0,2.0,low,S,6000,31.138945,121.450473,,隆德路,江苏路,800.0,800.0
11180,shxvz000020008,"泰德花苑,大两房,采光充足,客厅带阳台,得房率高",徐汇,万体馆,裕德路92弄18号,泰德花苑,111,2,2.0,1999.0,2.0,middle,S,9000,31.184648,121.434194,200000.0,银都路,春申路,3100.0,3600.0
11181,shxvz000020013,"永新世纪,两房朝南,大平层,小区中心位置,拎包入住",徐汇,徐家汇,辛耕路81弄,永新世纪,167,4,2.0,2007.0,3.0,high,NS,38000,31.19349889999999,121.444444,200000.0,锦江乐园,莲花路,2600.0,3500.0
11182,shxvz000020016,"襄阳南路452弄,全南户型,一梯三户,繁华地段,采光充足",徐汇,淮海南,襄阳南路452弄,襄阳南路452弄,49,1,1.0,1983.0,3.0,middle,S,11000,31.205895,121.456269,,锦江乐园,莲花路,1300.0,1700.0
11183,shxvz000020018,"凯翔小区(龙漕路135弄),主卧朝南,靠近地铁口,采光充足,中式风格",徐汇,龙华,龙漕路135弄,凯翔小区(龙漕路135弄),55,1,1.0,1990.0,3.0,low,S,5000,31.16953579999999,121.43939240000002,200235.0,银都路,莘庄,2800.0,8600.0
11184,shxvz000020029,"楼园(老沪闵路710弄),南北通透,一梯两户,繁华地段,黄金楼层",徐汇,南站,老沪闵路710弄,楼园(老沪闵路710弄),64,2,1.0,1993.0,3.0,middle,S,5000,31.144003,121.430338,,虹桥火车站,虹桥2号航站楼,2300.0,2900.0
11185,shxvz000020055,"裕德小区,开放式厨房,小区中心位置,黄金楼层,现代风格",徐汇,万体馆,裕德路92弄,裕德小区,77,2,1.0,1998.0,3.0,high,SE,8500,31.184648,121.434194,200000.0,锦江乐园,莲花路,2100.0,3000.0
11186,shxvz000020060,"徐汇苑,主卧朝南,独立电梯,小区中心位置,采光充足",徐汇,龙华,天钥桥路968弄,徐汇苑,158,3,2.0,2003.0,2.0,high,S,16000,31.17885,121.445048,200000.0,莲花路,莘庄,4800.0,4900.0
11187,shxvz000020062,"狮城花苑,南北通透,近商圈,现代风格,位置安静",徐汇,龙华,龙吴路338弄,狮城花苑,92,3,1.0,1995.0,3.0,low,NS,7000,31.1630896,121.4469132,,江苏路,武宁路,1000.0,3700.0
11188,shxvz000020088,"汇成五村,主卧朝南,小区中心位置,采光充足,拎包入住",徐汇,长桥,汇成五村,汇成五村,36,1,0.0,1994.0,1.0,middle,S,2800,31.142727,121.435237,,春申路,莘庄,1700.0,3800.0
11189,shxvz000020090,"公安大楼(吴兴路270弄),小区中心位置,采光充足,近商圈,房型正气",徐汇,淮海南,吴兴路270弄,公安大楼(吴兴路270弄),42,1,1.0,1992.0,3.0,high,E,5500,31.199188,121.444567,200085.0,锦江乐园,莲花路,2200.0,4300.0
11190,shxvz000020093,"徐汇苑,大开间,小区中心位置,得房率高,欧式风格",徐汇,龙华,天钥桥路968弄,徐汇苑,100,2,2.0,2000.0,2.0,low,SW,11000,31.17885,121.445048,200000.0,昌平路,武宁路,1000.0,3500.0
11191,shxvz000020094,"园南二村,主卧朝南,带采光天井,小区中心位置,带露台",徐汇,长桥,园南二村,园南二村,62,2,1.0,1991.0,1.0,high,S,4000,31.142388,121.442021,,龙柏新村,紫藤路,200.0,1000.0
11192,shxvz000020096,"园南一村,主卧朝南,小区中心位置,采光充足,中式风格",徐汇,长桥,园南一村,园南一村,55,2,1.0,1988.0,1.0,middle,NS,4300,31.140641,121.439853,,银都路,春申路,800.0,2100.0
11193,shxvz000020103,"园南一村,主卧朝南,带采光天井,小区中心位置,中式风格",徐汇,长桥,园南一村,园南一村,44,1,1.0,1988.0,1.0,middle,S,3500,31.140641,121.439853,,隆德路,武宁路,1400.0,3300.0
11194,shxvz000020120,"东方巴黎,主卧朝南,繁华地段,采光充足,欧式风格",徐汇,淮海南,南昌路555号,东方巴黎,143,3,2.0,2000.0,3.0,high,S,55000,31.21449,121.457939,,龙柏新村,紫藤路,400.0,700.0
11196,shxvz000020131,"尚海湾豪庭,小区入口附近,采光充足,靠近地铁口,得房率高",徐汇,徐汇滨江,凯滨路19弄,尚海湾豪庭,203,4,2.0,2009.0,3.0,high,NS,32000,31.179145,121.4609,200000.0,鲁班路,大木桥路,700.0,1300.0
11197,shxvz000020136,"长桥七村,繁华地段,房型正气,近商圈,黄金楼层",徐汇,长桥,长桥七村,长桥七村,57,2,1.0,1990.0,3.0,high,S,4100,31.131253000000005,121.436758,,云山路,德平路,800.0,2100.0
11198,shxvz000020139,"实业公寓(漕溪北路38号),一梯三户,小区入口附近,房型正气,中式风格",徐汇,徐家汇,漕溪北路38号,实业公寓(漕溪北路38号),16,3,1.0,1992.0,3.0,high,S,3790,31.19289299999999,121.437156,200000.0,东宝兴路,西藏北路,1900.0,2200.0
11199,shxvz000020149,"园南三村,主卧朝南,小区中心位置,采光充足,中式风格",徐汇,长桥,园南三村,园南三村,41,1,1.0,1991.0,3.0,low,S,3800,31.141667,121.443217,,东昌路站,商城路,1200.0,1500.0
11201,shxvz000020174,"金牛苑(龙川北路800弄),两房朝南,新式里弄,小区中心位置,得房率高",徐汇,南站,龙川北路800弄,金牛苑(龙川北路800弄),63,2,2.0,1997.0,1.0,middle,S,5000,31.15196,121.435865,,大世界,豫园,600.0,900.0
11202,shxvz000020191,"永新世纪,南北通透,下沉式花园,小区中心位置,婚房首选",徐汇,徐家汇,辛耕路81弄,永新世纪,244,4,2.0,2007.0,4.0,low,NS,30000,31.1933423,121.4441605,200000.0,世纪公园,上海科技馆,400.0,1300.0
11203,shxvz000020203,"和平小区(罗秀路930弄),主卧朝南,一梯两户,位置安静,拎包入住",徐汇,梅陇,罗秀路930弄,和平小区(罗秀路930弄),68,2,1.0,1994.0,3.0,high,S,4500,31.1315267,121.43071709999998,200237.0,塘桥,商城路,1300.0,2300.0
11204,shxvz000020204,"徐汇苑(3期),独立电梯,小区中心位置,带露台,中式风格",徐汇,徐汇滨江,天钥桥路968弄,徐汇苑(3期),193,3,2.0,2009.0,2.0,middle,NS,30000,31.17885,121.445048,200000.0,塘桥,蓝村路,100.0,1100.0
11205,shxvz000020223,"襄阳南路277弄,主卧朝南,位置安静,采光充足,房型正气",徐汇,淮海南,襄阳南路277弄,襄阳南路277弄,36,1,1.0,1991.0,3.0,high,S,7000,31.210021,121.457754,,徐泾东,徐泾东,2400.0,2800.0
11206,shxvz000020227,"汇成一村,主卧朝南,小区中心位置,采光充足,中式风格",徐汇,南站,汇成一村,汇成一村,50,2,1.0,1993.0,1.0,middle,S,3900,31.146075,121.433158,,源深体育中心,民生路,1600.0,2200.0
11207,shxvz000020231,"宜仕怡家,繁华地段,配套成熟,近商圈,价格可谈",徐汇,龙华,龙华西路591弄,宜仕怡家,126,3,2.0,2002.0,2.0,high,S,13000,31.176557,121.439786,,蓝村路,上海儿童医学中心,1800.0,2000.0
11208,shxvz000020237,"光华园,主卧朝南,小区中心位置,带露台,采光充足",徐汇,长桥,老沪闵路790弄,光华园,60,2,1.0,1996.0,2.0,high,NS,4500,31.139437,121.430995,200237.0,蓝村路,塘桥,200.0,1000.0
11209,shxvz000020256,"田林十四村,主卧朝南,小区中心位置,采光充足,简约风格",徐汇,田林,田林十四村,田林十四村,37,1,1.0,1987.0,2.0,high,S,4200,31.174552,121.422998,200235.0,新场,野生动物园,1900.0,9400.0
11210,shxvz000020260,"田林十二村,主卧朝南,一梯两户,小区中心位置,拎包入住",徐汇,田林,田林十二村,田林十二村,48,2,0.0,1986.0,2.0,high,S,5000,31.17279000000001,121.430081,200235.0,五莲路站,巨峰路,400.0,1100.0
11211,shxvz000020265,"恒昌花园,景观房,一梯两户,位置安静,采光充足",徐汇,大木桥,宛平南路521号,恒昌花园,134,3,2.0,2003.0,3.0,high,NS,13000,31.188592,121.449157,200000.0,东昌路站,商城路,1700.0,2000.0
11212,shxvz000020290,"鸿艺豪苑,大平层,繁华地段,房型正气,欧式风格",徐汇,淮海南,淮海中路1500弄,鸿艺豪苑,235,3,2.0,2000.0,3.0,middle,SW,35000,31.209233,121.445927,,锦绣路,芳华路,2600.0,3300.0
11213,shxvz000020293,"徐家汇景园,南北通透,近商圈,得房率高,房型正气",徐汇,万体馆,徐虹北路18弄,徐家汇景园,151,3,2.0,2003.0,4.0,high,NS,12000,31.18903199999999,121.428459,200000.0,世纪大道,商城路,500.0,1000.0
11214,shxvz000020294,"电影华苑,主卧朝南,大平层,靠近花园,价格可谈",徐汇,万体馆,零陵路751弄,电影华苑,81,1,2.0,2008.0,3.0,middle,S,10000,31.1843773,121.441864,200000.0,虹桥路,交通大学,1700.0,23200.0
11215,shxvz000020299,"嘉善公寓,大两房,繁华地段,采光充足,位置安静",徐汇,淮海南,嘉善路251弄,嘉善公寓,140,2,2.0,1999.0,3.0,high,S,20000,31.207798,121.460033,,东昌路站,商城路,1700.0,2000.0
11216,shxvz000020300,"天平小区,主卧朝南,繁华地段,采光充足,房型正气",徐汇,徐家汇,天平路179弄,天平小区,50,1,1.0,1995.0,2.0,high,S,5800,31.19828699999999,121.439199,,外高桥保税区北,港城路,400.0,4600.0
11217,shxvz000020309,"园南二村,主卧朝南,非底楼房,采光充足,非顶楼房",徐汇,长桥,园南二村,园南二村,53,2,1.0,1991.0,2.0,high,S,4300,31.142388,121.442021,,徐泾东,徐泾东,3900.0,4000.0
11218,shxvz000020314,"爱和大厦,主卧朝南,小区入口附近,带地暖,地中海风格",徐汇,万体馆,零陵路629号,爱和大厦,116,3,2.0,1994.0,1.0,low,S,10000,31.188508,121.446632,200000.0,民生路,杨高中路,1000.0,2200.0
11219,shxvz000018360,"嘉丽苑(徐汇),大两房,独立电梯,小区中心位置,采光充足",徐汇,淮海南,淮海中路1068号,嘉丽苑(徐汇),106,2,2.0,1997.0,3.0,middle,S,19000,31.21645999999999,121.45542,,浦三路,罗山路,6000.0,11400.0
11220,shxvz000018549,"长桥一村,位置安静,房型正气,小区景观位置,黄金楼层",徐汇,长桥,长桥一村,长桥一村,54,2,0.0,1988.0,2.0,high,NS,3600,31.136528,121.437581,,锦绣路,芳华路,2400.0,3000.0
11221,shxvz000018716,"锦馨苑(古井路38弄),主卧朝南,靠近地铁口,采光充足,不靠近马路",徐汇,田林,古井路38弄,锦馨苑(古井路38弄),89,2,1.0,2007.0,3.0,low,S,8000,31.188822,121.4174005,200336.0,塘桥,蓝村路,900.0,1700.0
11222,shxvz000018837,"新汇公寓,主卧朝南,小区中心位置,厨卫朝北,繁华地段",徐汇,大木桥,宛平南路99弄,新汇公寓,97,2,2.0,1997.0,3.0,middle,S,10000,31.195345,121.446679,200000.0,御桥,罗山路,7400.0,13100.0
11223,shxvz000019240,"建国西路619弄,主卧朝南,顶楼房,采光充足,房型正气",徐汇,淮海南,建国西路619弄,建国西路619弄,51,2,1.0,1981.0,3.0,high,S,7800,31.19997499999999,121.448181,,民生路,源深体育中心,500.0,800.0
11224,shxvz000019249,"金祥苑(柳州路628弄),主卧朝南,一梯两户,繁华地段,采光充足",徐汇,田林,柳州路628弄,金祥苑(柳州路628弄),75,2,2.0,1998.0,3.0,high,NS,8500,31.179240000000004,121.420465,200000.0,民生路,源深体育中心,500.0,800.0
11225,shxvz000020318,"金巢铂睿阁(金巢睿域),小户型,繁华地段,采光充足,靠近地铁口",徐汇,梅陇,合宝路18号,金巢铂睿阁(金巢睿域),61,1,1.0,2015.0,3.0,high,S,11000,31.200031,121.464843,200032.0,商城路,东昌路站,900.0,1300.0
11226,shxvz000020319,"森陇家园,主卧朝南,大平层,小区中心位置,房型正气",徐汇,梅陇,梅陇路565弄,森陇家园,120,3,1.0,2006.0,3.0,middle,S,9500,31.136797,121.416337,,浦三路,三林东,1700.0,2400.0
11227,shxvz000020324,"麦克花园,主卧朝南,小区中心位置,采光充足,中式风格",徐汇,南站,石龙路980弄,麦克花园,162,4,2.0,1996.0,2.0,middle,S,12000,31.147999,121.429184,,东昌路站,商城路,1300.0,1800.0
11228,shxvz000020329,"嘉嘉大楼,大两房,一梯两户,小区中心位置,采光充足",徐汇,淮海南,永嘉路158号,嘉嘉大楼,117,2,2.0,2004.0,3.0,high,S,26000,31.209507,121.459069,,东昌路站,商城路,1600.0,2000.0
11229,shxvz000020341,"田林十四村,主卧朝南,大平层,小区入口附近,房型正气",徐汇,田林,田林十四村,田林十四村,68,3,0.0,1987.0,2.0,low,NS,6000,31.174552,121.422998,200235.0,徐泾东,九亭,4600.0,4900.0
11230,shxvz000020342,"中海瀛台(龙瑞路77弄),小区入口附近,采光充足,不靠近马路,拎包入住",徐汇,长桥,龙瑞路77弄,中海瀛台(龙瑞路77弄),150,3,2.0,2010.0,3.0,high,NS,13000,31.137146,121.454908,,打浦桥,鲁班路,500.0,1200.0
11231,shxvz000020350,"轻工小区,主卧朝南,新式里弄,小区中心位置,采光充足",徐汇,大木桥,斜土路1422弄,轻工小区,34,1,0.0,1992.0,3.0,middle,S,4500,31.197172,121.461398,,东昌路站,商城路,800.0,1500.0
11232,shxvz000020357,"丝庐花语,一门关,大平层,小区中心位置,中式风格",徐汇,大木桥,零陵路29弄,丝庐花语,25,1,0.0,2006.0,2.0,low,W,3500,31.194861,121.466781,200032.0,杨高北路,五莲路站,1200.0,1800.0
11233,shxvz000020358,"徐汇苑,景观房,不靠近马路,房型正气,简约风格",徐汇,龙华,天钥桥路968弄,徐汇苑,140,3,2.0,2003.0,2.0,middle,SE,16000,31.17885,121.445048,200000.0,徐泾东,徐泾东,2400.0,2800.0
11234,shxvz000020362,"金星苑,大开间,新式里弄,小区中心位置,采光充足",徐汇,大木桥,枫林路269弄,金星苑,114,2,2.0,1999.0,2.0,middle,S,11000,31.19504,121.45636299999998,,锦绣路,芳华路,1800.0,2900.0
11235,shxvz000020363,"鸿艺豪苑,大两房,繁华地段,房型正气,欧式风格",徐汇,淮海南,淮海中路1500弄,鸿艺豪苑,119,2,2.0,2000.0,3.0,low,W,25000,31.209233,121.445927,,小南门,豫园,700.0,900.0
11236,shxvz000020368,"新湖云庭(小木桥路538弄),主卧朝南,采光充足,客厅朝南,得房率高",徐汇,大木桥,小木桥路538弄,新湖云庭(小木桥路538弄),152,3,2.0,2005.0,2.0,high,S,15600,31.191087,121.460847,200000.0,源深体育中心,民生路,900.0,900.0
11237,shxvz000020374,"神农公寓(百龙小区),近商圈,拎包入住,中式风格,非顶楼房",徐汇,长桥,龙吴路1137弄,神农公寓(百龙小区),42,1,1.0,1997.0,2.0,middle,S,3500,31.145178,121.450252,,御桥,罗山路,1600.0,7400.0
11238,shxvz000020381,"宏润花园(田东路258弄),客厅带阳台,带采光天井,繁华地段,采光充足",徐汇,龙华,田东路258弄,宏润花园(田东路258弄),147,3,2.0,2004.0,3.0,low,NS,14000,31.1740932,121.4392452,200235.0,金桥路,博兴路,300.0,1800.0
11239,shxvz000020385,"龙山新村,小户型,底楼房,得房率高,靠近地铁口",徐汇,万体馆,中山南二路960弄,龙山新村,40,1,1.0,1962.0,1.0,low,NS,5500,31.1829453,121.4475294,200000.0,德平路,云山路,1600.0,2300.0
